code,name,name_en,full_name,full_name_en,code_name,district_code,center
03632,Hua Nà,Hua Na,Xã Hua Nà,Hua Na Commune,hua_na,110,
03634,Tà Hừa,Ta Hua,Xã Tà Hừa,Ta Hua Commune,ta_hua,110,
03637,Mường Kim,Muong Kim,Xã Mường Kim,Muong Kim Commune,muong_kim,110,
03638,Tà Mung,Ta Mung,Xã Tà Mung,Ta Mung Commune,ta_mung,110,
03640,Tà Gia,Ta Gia,Xã Tà Gia,Ta Gia Commune,ta_gia,110,"21.8121639, 103.8265165"
03643,Khoen On,Khoen On,Xã Khoen On,Khoen On Commune,khoen_on,110,
03646,Chiềng Lề,Chieng Le,Phường Chiềng Lề,Chieng Le Ward,chieng_le,116,
03649,Tô Hiệu,To Hieu,Phường Tô Hiệu,To Hieu Ward,to_hieu,116,"20.8458405, 104.6503034"
03652,Quyết Thắng,Quyet Thang,Phường Quyết Thắng,Quyet Thang Ward,quyet_thang,116,"21.3269283, 103.91882252114272"
03655,Quyết Tâm,Quyet Tam,Phường Quyết Tâm,Quyet Tam Ward,quyet_tam,116,
03658,Chiềng Cọ,Chieng Co,Xã Chiềng Cọ,Chieng Co Commune,chieng_co,116,"20.7966033, 104.7090149"
03661,Chiềng Đen,Chieng Den,Xã Chiềng Đen,Chieng Den Commune,chieng_den,116,
03664,Chiềng Xôm,Chieng Xom,Xã Chiềng Xôm,Chieng Xom Commune,chieng_xom,116,
03667,Chiềng An,Chieng An,Phường Chiềng An,Chieng An Ward,chieng_an,116,
03670,Chiềng Cơi,Chieng Coi,Phường Chiềng Cơi,Chieng Coi Ward,chieng_coi,116,
03673,Chiềng Ngần,Chieng Ngan,Xã Chiềng Ngần,Chieng Ngan Commune,chieng_ngan,116,"21.3141551, 103.9741966"
03676,Hua La,Hua La,Xã Hua La,Hua La Commune,hua_la,116,"16.3143786, 107.7136305"
03679,Chiềng Sinh,Chieng Sinh,Phường Chiềng Sinh,Chieng Sinh Ward,chieng_sinh,116,
03682,Mường Chiên,Muong Chien,Xã Mường Chiên,Muong Chien Commune,muong_chien,118,
03685,Cà Nàng,Ca Nang,Xã Cà Nàng,Ca Nang Commune,ca_nang,118,
03688,Chiềng Khay,Chieng Khay,Xã Chiềng Khay,Chieng Khay Commune,chieng_khay,118,
03694,Mường Giôn,Muong Gion,Xã Mường Giôn,Muong Gion Commune,muong_gion,118,
03697,Pá Ma Pha Khinh,Pa Ma Pha Khinh,Xã Pá Ma Pha Khinh,Pa Ma Pha Khinh Commune,pa_ma_pha_khinh,118,
03700,Chiềng Ơn,Chieng On,Xã Chiềng Ơn,Chieng On Commune,chieng_on,118,
03703,Mường Giàng,Muong Giang,Xã Mường Giàng,Muong Giang Commune,muong_giang,118,"21.6597594, 103.5972224"
03706,Chiềng Bằng,Chieng Bang,Xã Chiềng Bằng,Chieng Bang Commune,chieng_bang,118,
03709,Mường Sại,Muong Sai,Xã Mường Sại,Muong Sai Commune,muong_sai,118,
03712,Nậm ét,Nam et,Xã Nậm ét,Nam et Commune,nam_et,118,
03718,Chiềng Khoang,Chieng Khoang,Xã Chiềng Khoang,Chieng Khoang Commune,chieng_khoang,118,
03721,Thuận Châu,Thuan Chau,Thị trấn Thuận Châu,Thuan Chau Township,thuan_chau,119,"21.4348234, 103.6932196"
03724,Phổng Lái,Phong Lai,Xã Phổng Lái,Phong Lai Commune,phong_lai,119,"21.8951484, 103.54572638324987"
03727,Mường é,Muong e,Xã Mường é,Muong e Commune,muong_e,119,
03730,Chiềng Pha,Chieng Pha,Xã Chiềng Pha,Chieng Pha Commune,chieng_pha,119,"21.5047745, 103.6459787"
03733,Chiềng La,Chieng La,Xã Chiềng La,Chieng La Commune,chieng_la,119,"21.5047745, 103.6459787"
03736,Chiềng Ngàm,Chieng Ngam,Xã Chiềng Ngàm,Chieng Ngam Commune,chieng_ngam,119,
03739,Liệp Tè,Liep Te,Xã Liệp Tè,Liep Te Commune,liep_te,119,
03742,é Tòng,e Tong,Xã é Tòng,e Tong Commune,e_tong,119,
03745,Phổng Lập,Phong Lap,Xã Phổng Lập,Phong Lap Commune,phong_lap,119,
03748,Phổng Lăng,Phong Lang,Xã Phổng Lăng,Phong Lang Commune,phong_lang,119,
03751,Chiềng Ly,Chieng Ly,Xã Chiềng Ly,Chieng Ly Commune,chieng_ly,119,
03754,Noong Lay,Noong Lay,Xã Noong Lay,Noong Lay Commune,noong_lay,119,
03757,Mường Khiêng,Muong Khieng,Xã Mường Khiêng,Muong Khieng Commune,muong_khieng,119,
03760,Mường Bám,Muong Bam,Xã Mường Bám,Muong Bam Commune,muong_bam,119,
03763,Long Hẹ,Long He,Xã Long Hẹ,Long He Commune,long_he,119,
03766,Chiềng Bôm,Chieng Bom,Xã Chiềng Bôm,Chieng Bom Commune,chieng_bom,119,
03769,Thôm Mòn,Thom Mon,Xã Thôm Mòn,Thom Mon Commune,thom_mon,119,
03772,Tông Lạnh,Tong Lanh,Xã Tông Lạnh,Tong Lanh Commune,tong_lanh,119,
03775,Tông Cọ,Tong Co,Xã Tông Cọ,Tong Co Commune,tong_co,119,
03778,Bó Mười,Bo Muoi,Xã Bó Mười,Bo Muoi Commune,bo_muoi,119,"21.4340475, 103.6886483"
03781,Co Mạ,Co Ma,Xã Co Mạ,Co Ma Commune,co_ma,119,"21.3832729, 103.5109621"
03784,Púng Tra,Pung Tra,Xã Púng Tra,Pung Tra Commune,pung_tra,119,
03787,Chiềng Pấc,Chieng Pac,Xã Chiềng Pấc,Chieng Pac Commune,chieng_pac,119,
03790,Nậm Lầu,Nam Lau,Xã Nậm Lầu,Nam Lau Commune,nam_lau,119,"21.3251616, 103.736964"
03793,Bon Phặng,Bon Phang,Xã Bon Phặng,Bon Phang Commune,bon_phang,119,
03796,Co Tòng,Co Tong,Xã Co Tòng,Co Tong Commune,co_tong,119,
03799,Muổi Nọi,Muoi Noi,Xã Muổi Nọi,Muoi Noi Commune,muoi_noi,119,"21.3327921, 103.8168411"
03802,Pá Lông,Pa Long,Xã Pá Lông,Pa Long Commune,pa_long,119,
03805,Bản Lầm,Ban Lam,Xã Bản Lầm,Ban Lam Commune,ban_lam,119,
03808,Ít Ong,It Ong,Thị trấn Ít Ong,It Ong Township,it_ong,120,"21.5176173, 104.0277453"
03811,Nậm Giôn,Nam Gion,Xã Nậm Giôn,Nam Gion Commune,nam_gion,120,
03814,Chiềng Lao,Chieng Lao,Xã Chiềng Lao,Chieng Lao Commune,chieng_lao,120,"21.6151206, 103.9576002"
03817,Hua Trai,Hua Trai,Xã Hua Trai,Hua Trai Commune,hua_trai,120,
03820,Ngọc Chiến,Ngoc Chien,Xã Ngọc Chiến,Ngoc Chien Commune,ngoc_chien,120,
03823,Mường Trai,Muong Trai,Xã Mường Trai,Muong Trai Commune,muong_trai,120,
03826,Nậm Păm,Nam Pam,Xã Nậm Păm,Nam Pam Commune,nam_pam,120,
03829,Chiềng Muôn,Chieng Muon,Xã Chiềng Muôn,Chieng Muon Commune,chieng_muon,120,
03832,Chiềng Ân,Chieng An,Xã Chiềng Ân,Chieng An Commune,chieng_an,120,
03835,Pi Toong,Pi Toong,Xã Pi Toong,Pi Toong Commune,pi_toong,120,
03838,Chiềng Công,Chieng Cong,Xã Chiềng Công,Chieng Cong Commune,chieng_cong,120,
03841,Tạ Bú,Ta Bu,Xã Tạ Bú,Ta Bu Commune,ta_bu,120,
03844,Chiềng San,Chieng San,Xã Chiềng San,Chieng San Commune,chieng_san,120,
03847,Mường Bú,Muong Bu,Xã Mường Bú,Muong Bu Commune,muong_bu,120,
03850,Chiềng Hoa,Chieng Hoa,Xã Chiềng Hoa,Chieng Hoa Commune,chieng_hoa,120,
03853,Mường Chùm,Muong Chum,Xã Mường Chùm,Muong Chum Commune,muong_chum,120,
03856,Bắc Yên,Bac Yen,Thị trấn Bắc Yên,Bac Yen Township,bac_yen,121,"21.2472933, 104.4417023"
03859,Phiêng Ban,Phieng Ban,Xã Phiêng Ban,Phieng Ban Commune,phieng_ban,121,
03862,Hang Chú,Hang Chu,Xã Hang Chú,Hang Chu Commune,hang_chu,121,
03865,Xím Vàng,Xim Vang,Xã Xím Vàng,Xim Vang Commune,xim_vang,121,
03868,Tà Xùa,Ta Xua,Xã Tà Xùa,Ta Xua Commune,ta_xua,121,"21.2796362, 104.4326099"
03869,Háng Đồng,Hang Dong,Xã Háng Đồng,Hang Dong Commune,hang_dong,121,"21.3120222, 104.4781652"
03871,Pắc Ngà,Pac Nga,Xã Pắc Ngà,Pac Nga Commune,pac_nga,121,
03874,Làng Chếu,Lang Cheu,Xã Làng Chếu,Lang Cheu Commune,lang_cheu,121,"21.2940215, 104.3993224"
03877,Chim Vàn,Chim Van,Xã Chim Vàn,Chim Van Commune,chim_van,121,
03880,Mường Khoa,Muong Khoa,Xã Mường Khoa,Muong Khoa Commune,muong_khoa,121,
03883,Song Pe,Song Pe,Xã Song Pe,Song Pe Commune,song_pe,121,
03886,Hồng Ngài,Hong Ngai,Xã Hồng Ngài,Hong Ngai Commune,hong_ngai,121,
03889,Tạ Khoa,Ta Khoa,Xã Tạ Khoa,Ta Khoa Commune,ta_khoa,121,
03890,Hua Nhàn,Hua Nhan,Xã Hua Nhàn,Hua Nhan Commune,hua_nhan,121,
03892,Phiêng Côn,Phieng Con,Xã Phiêng Côn,Phieng Con Commune,phieng_con,121,
03895,Chiềng Sại,Chieng Sai,Xã Chiềng Sại,Chieng Sai Commune,chieng_sai,121,
03898,Phù Yên,Phu Yen,Thị trấn Phù Yên,Phu Yen Township,phu_yen,122,"21.2583973, 104.6435277"
03901,Suối Tọ,Suoi To,Xã Suối Tọ,Suoi To Commune,suoi_to,122,
03904,Mường Thải,Muong Thai,Xã Mường Thải,Muong Thai Commune,muong_thai,122,
03907,Mường Cơi,Muong Coi,Xã Mường Cơi,Muong Coi Commune,muong_coi,122,"21.3041324, 104.7592486"
03910,Quang Huy,Quang Huy,Xã Quang Huy,Quang Huy Commune,quang_huy,122,
03913,Huy Bắc,Huy Bac,Xã Huy Bắc,Huy Bac Commune,huy_bac,122,
03916,Huy Thượng,Huy Thuong,Xã Huy Thượng,Huy Thuong Commune,huy_thuong,122,
03919,Tân Lang,Tan Lang,Xã Tân Lang,Tan Lang Commune,tan_lang,122,
03922,Gia Phù,Gia Phu,Xã Gia Phù,Gia Phu Commune,gia_phu,122,
03925,Tường Phù,Tuong Phu,Xã Tường Phù,Tuong Phu Commune,tuong_phu,122,"21.262642149999998, 104.64805677269405"
03928,Huy Hạ,Huy Ha,Xã Huy Hạ,Huy Ha Commune,huy_ha,122,
03931,Huy Tân,Huy Tan,Xã Huy Tân,Huy Tan Commune,huy_tan,122,"21.2628523, 104.691848"
03934,Mường Lang,Muong Lang,Xã Mường Lang,Muong Lang Commune,muong_lang,122,
03937,Suối Bau,Suoi Bau,Xã Suối Bau,Suoi Bau Commune,suoi_bau,122,
03940,Huy Tường,Huy Tuong,Xã Huy Tường,Huy Tuong Commune,huy_tuong,122,
03943,Mường Do,Muong Do,Xã Mường Do,Muong Do Commune,muong_do,122,
03946,Sập Xa,Sap Xa,Xã Sập Xa,Sap Xa Commune,sap_xa,122,
03949,Tường Thượng,Tuong Thuong,Xã Tường Thượng,Tuong Thuong Commune,tuong_thuong,122,
03952,Tường Tiến,Tuong Tien,Xã Tường Tiến,Tuong Tien Commune,tuong_tien,122,
03955,Tường Phong,Tuong Phong,Xã Tường Phong,Tuong Phong Commune,tuong_phong,122,"21.1025092, 104.7186166"
03958,Tường Hạ,Tuong Ha,Xã Tường Hạ,Tuong Ha Commune,tuong_ha,122,
03961,Kim Bon,Kim Bon,Xã Kim Bon,Kim Bon Commune,kim_bon,122,
03964,Mường Bang,Muong Bang,Xã Mường Bang,Muong Bang Commune,muong_bang,122,
03967,Đá Đỏ,Da Do,Xã Đá Đỏ,Da Do Commune,da_do,122,
03970,Tân Phong,Tan Phong,Xã Tân Phong,Tan Phong Commune,tan_phong,122,"21.1137746, 105.9661038461253"
03973,Nam Phong,Nam Phong,Xã Nam Phong,Nam Phong Commune,nam_phong,122,
03976,Bắc Phong,Bac Phong,Xã Bắc Phong,Bac Phong Commune,bac_phong,122,
03979,Mộc Châu,Moc Chau,Thị trấn Mộc Châu,Moc Chau Township,moc_chau,123,"20.8543609, 104.618272"
03982,NT Mộc Châu,NT Moc Chau,Thị trấn NT Mộc Châu,NT Moc Chau Township,nt_moc_chau,123,
03985,Chiềng Sơn,Chieng Son,Xã Chiềng Sơn,Chieng Son Commune,chieng_son,123,"20.8145319, 104.7070671"
03988,Tân Hợp,Tan Hop,Xã Tân Hợp,Tan Hop Commune,tan_hop,123,
03991,Qui Hướng,Qui Huong,Xã Qui Hướng,Qui Huong Commune,qui_huong,123,
03994,Suối Bàng,Suoi Bang,Xã Suối Bàng,Suoi Bang Commune,suoi_bang,128,
03997,Tân Lập,Tan Lap,Xã Tân Lập,Tan Lap Commune,tan_lap,123,"20.8338086, 104.6936343"
04000,Nà Mường,Na Muong,Xã Nà Mường,Na Muong Commune,na_muong,123,"20.8530371, 104.5788573"
04003,Tà Lai,Ta Lai,Xã Tà Lai,Ta Lai Commune,ta_lai,123,
04006,Song Khủa,Song Khua,Xã Song Khủa,Song Khua Commune,song_khua,128,
04009,Liên Hoà,Lien Hoa,Xã Liên Hoà,Lien Hoa Commune,lien_hoa,128,
04012,Chiềng Hắc,Chieng Hac,Xã Chiềng Hắc,Chieng Hac Commune,chieng_hac,123,
04015,Hua Păng,Hua Pang,Xã Hua Păng,Hua Pang Commune,hua_pang,123,
04018,Tô Múa,To Mua,Xã Tô Múa,To Mua Commune,to_mua,128,
04021,Mường Tè,Muong Te,Xã Mường Tè,Muong Te Commune,muong_te,128,
04024,Chiềng Khừa,Chieng Khua,Xã Chiềng Khừa,Chieng Khua Commune,chieng_khua,123,
04027,Mường Sang,Muong Sang,Xã Mường Sang,Muong Sang Commune,muong_sang,123,"20.8530371, 104.5788573"
04030,Đông Sang,Dong Sang,Xã Đông Sang,Dong Sang Commune,dong_sang,123,"20.8174203, 104.6564482"
04033,Phiêng Luông,Phieng Luong,Xã Phiêng Luông,Phieng Luong Commune,phieng_luong,123,
04036,Chiềng Khoa,Chieng Khoa,Xã Chiềng Khoa,Chieng Khoa Commune,chieng_khoa,128,"20.8346843, 104.8592864"
04039,Mường Men,Muong Men,Xã Mường Men,Muong Men Commune,muong_men,128,
04042,Quang Minh,Quang Minh,Xã Quang Minh,Quang Minh Commune,quang_minh,128,
04045,Lóng Sập,Long Sap,Xã Lóng Sập,Long Sap Commune,long_sap,123,"20.724055, 104.492166"
04048,Vân Hồ,Van Ho,Xã Vân Hồ,Van Ho Commune,van_ho,128,"20.7958401, 104.7749669"
04051,Lóng Luông,Long Luong,Xã Lóng Luông,Long Luong Commune,long_luong,128,"20.783333, 104.833333"
04054,Chiềng Yên,Chieng Yen,Xã Chiềng Yên,Chieng Yen Commune,chieng_yen,128,
04056,Chiềng Xuân,Chieng Xuan,Xã Chiềng Xuân,Chieng Xuan Commune,chieng_xuan,128,
04057,Xuân Nha,Xuan Nha,Xã Xuân Nha,Xuan Nha Commune,xuan_nha,128,
04058,Tân Xuân,Tan Xuan,Xã Tân Xuân,Tan Xuan Commune,tan_xuan,128,
04060,Yên Châu,Yen Chau,Thị trấn Yên Châu,Yen Chau Township,yen_chau,124,"21.0464176, 104.2974936"
04063,Chiềng Đông,Chieng Dong,Xã Chiềng Đông,Chieng Dong Commune,chieng_dong,124,
04066,Sập Vạt,Sap Vat,Xã Sập Vạt,Sap Vat Commune,sap_vat,124,
04069,Chiềng Sàng,Chieng Sang,Xã Chiềng Sàng,Chieng Sang Commune,chieng_sang,124,
04072,Chiềng Pằn,Chieng Pan,Xã Chiềng Pằn,Chieng Pan Commune,chieng_pan,124,
04075,Viêng Lán,Vieng Lan,Xã Viêng Lán,Vieng Lan Commune,vieng_lan,124,
04078,Chiềng Hặc,Chieng Hac,Xã Chiềng Hặc,Chieng Hac Commune,chieng_hac,124,
04081,Mường Lựm,Muong Lum,Xã Mường Lựm,Muong Lum Commune,muong_lum,124,
04084,Chiềng On,Chieng On,Xã Chiềng On,Chieng On Commune,chieng_on,124,
04087,Yên Sơn,Yen Son,Xã Yên Sơn,Yen Son Commune,yen_son,124,"21.0464176, 104.2974936"
04090,Chiềng Khoi,Chieng Khoi,Xã Chiềng Khoi,Chieng Khoi Commune,chieng_khoi,124,
04093,Tú Nang,Tu Nang,Xã Tú Nang,Tu Nang Commune,tu_nang,124,
04096,Lóng Phiêng,Long Phieng,Xã Lóng Phiêng,Long Phieng Commune,long_phieng,124,
04099,Phiêng Khoài,Phieng Khoai,Xã Phiêng Khoài,Phieng Khoai Commune,phieng_khoai,124,
04102,Chiềng Tương,Chieng Tuong,Xã Chiềng Tương,Chieng Tuong Commune,chieng_tuong,124,
04105,Hát Lót,Hat Lot,Thị trấn Hát Lót,Hat Lot Township,hat_lot,125,"21.1955276, 104.0995275"
04108,Chiềng Sung,Chieng Sung,Xã Chiềng Sung,Chieng Sung Commune,chieng_sung,125,
04111,Mường Bằng,Muong Bang,Xã Mường Bằng,Muong Bang Commune,muong_bang,125,
04114,Chiềng Chăn,Chieng Chan,Xã Chiềng Chăn,Chieng Chan Commune,chieng_chan,125,
04117,Mương Chanh,Muong Chanh,Xã Mương Chanh,Muong Chanh Commune,muong_chanh,125,
04120,Chiềng Ban,Chieng Ban,Xã Chiềng Ban,Chieng Ban Commune,chieng_ban,125,"21.22951, 104.0097256"
04123,Chiềng Mung,Chieng Mung,Xã Chiềng Mung,Chieng Mung Commune,chieng_mung,125,"21.2382756, 104.0147546"
04126,Mường Bon,Muong Bon,Xã Mường Bon,Muong Bon Commune,muong_bon,125,
04129,Chiềng Chung,Chieng Chung,Xã Chiềng Chung,Chieng Chung Commune,chieng_chung,125,
04132,Chiềng Mai,Chieng Mai,Xã Chiềng Mai,Chieng Mai Commune,chieng_mai,125,"21.1412253, 103.9945878"
04135,Hát Lót,Hat Lot,Xã Hát Lót,Hat Lot Commune,hat_lot,125,"21.1955276, 104.0995275"
04136,Nà Pó,Na Po,Xã Nà Pó,Na Po Commune,na_po,125,
04138,Cò Nòi,Co Noi,Xã Cò Nòi,Co Noi Commune,co_noi,125,"21.1316055, 104.16148"
04141,Chiềng Nơi,Chieng Noi,Xã Chiềng Nơi,Chieng Noi Commune,chieng_noi,125,
04144,Phiêng Cằm,Phieng Cam,Xã Phiêng Cằm,Phieng Cam Commune,phieng_cam,125,
04147,Chiềng Dong,Chieng Dong,Xã Chiềng Dong,Chieng Dong Commune,chieng_dong,125,
04150,Chiềng Kheo,Chieng Kheo,Xã Chiềng Kheo,Chieng Kheo Commune,chieng_kheo,125,"21.1412253, 103.9945878"
04153,Chiềng Ve,Chieng Ve,Xã Chiềng Ve,Chieng Ve Commune,chieng_ve,125,
04156,Chiềng Lương,Chieng Luong,Xã Chiềng Lương,Chieng Luong Commune,chieng_luong,125,
04159,Phiêng Pằn,Phieng Pan,Xã Phiêng Pằn,Phieng Pan Commune,phieng_pan,125,
04162,Nà Ơt,Na Ot,Xã Nà Ơt,Na Ot Commune,na_ot,125,"21.0365801, 103.9816035"
04165,Tà Hộc,Ta Hoc,Xã Tà Hộc,Ta Hoc Commune,ta_hoc,125,
04168,Sông Mã,Song Ma,Thị trấn Sông Mã,Song Ma Township,song_ma,126,"21.0521811, 103.7486557"
04171,Bó Sinh,Bo Sinh,Xã Bó Sinh,Bo Sinh Commune,bo_sinh,126,
04174,Pú Pẩu,Pu Pau,Xã Pú Pẩu,Pu Pau Commune,pu_pau,126,
04177,Chiềng Phung,Chieng Phung,Xã Chiềng Phung,Chieng Phung Commune,chieng_phung,126,
04180,Chiềng En,Chieng En,Xã Chiềng En,Chieng En Commune,chieng_en,126,
04183,Mường Lầm,Muong Lam,Xã Mường Lầm,Muong Lam Commune,muong_lam,126,
04186,Nậm Ty,Nam Ty,Xã Nậm Ty,Nam Ty Commune,nam_ty,126,
04189,Đứa Mòn,Dua Mon,Xã Đứa Mòn,Dua Mon Commune,dua_mon,126,
04192,Yên Hưng,Yen Hung,Xã Yên Hưng,Yen Hung Commune,yen_hung,126,
04195,Chiềng Sơ,Chieng So,Xã Chiềng Sơ,Chieng So Commune,chieng_so,126,
04198,Nà Nghịu,Na Nghiu,Xã Nà Nghịu,Na Nghiu Commune,na_nghiu,126,
04201,Nậm Mằn,Nam Man,Xã Nậm Mằn,Nam Man Commune,nam_man,126,
04204,Chiềng Khoong,Chieng Khoong,Xã Chiềng Khoong,Chieng Khoong Commune,chieng_khoong,126,
04207,Chiềng Cang,Chieng Cang,Xã Chiềng Cang,Chieng Cang Commune,chieng_cang,126,
04210,Huổi Một,Huoi Mot,Xã Huổi Một,Huoi Mot Commune,huoi_mot,126,
04213,Mường Sai,Muong Sai,Xã Mường Sai,Muong Sai Commune,muong_sai,126,
04216,Mường Cai,Muong Cai,Xã Mường Cai,Muong Cai Commune,muong_cai,126,
04219,Mường Hung,Muong Hung,Xã Mường Hung,Muong Hung Commune,muong_hung,126,
04222,Chiềng Khương,Chieng Khuong,Xã Chiềng Khương,Chieng Khuong Commune,chieng_khuong,126,
04225,Sam Kha,Sam Kha,Xã Sam Kha,Sam Kha Commune,sam_kha,127,
04228,Púng Bánh,Pung Banh,Xã Púng Bánh,Pung Banh Commune,pung_banh,127,
04231,Sốp Cộp,Sop Cop,Xã Sốp Cộp,Sop Cop Commune,sop_cop,127,"20.938815, 103.597126"
04234,Dồm Cang,Dom Cang,Xã Dồm Cang,Dom Cang Commune,dom_cang,127,
04237,Nậm Lạnh,Nam Lanh,Xã Nậm Lạnh,Nam Lanh Commune,nam_lanh,127,
04240,Mường Lèo,Muong Leo,Xã Mường Lèo,Muong Leo Commune,muong_leo,127,
04243,Mường Và,Muong Va,Xã Mường Và,Muong Va Commune,muong_va,127,"20.89055, 103.61706"
04246,Mường Lạn,Muong Lan,Xã Mường Lạn,Muong Lan Commune,muong_lan,127,
04249,Yên Thịnh,Yen Thinh,Phường Yên Thịnh,Yen Thinh Ward,yen_thinh,132,"21.7290852, 104.9208914"
04252,Yên Ninh,Yen Ninh,Phường Yên Ninh,Yen Ninh Ward,yen_ninh,132,"21.7216849, 104.8843825"
04255,Minh Tân,Minh Tan,Phường Minh Tân,Minh Tan Ward,minh_tan,132,"21.095308, 105.4357535"
04258,Nguyễn Thái Học,Nguyen Thai Hoc,Phường Nguyễn Thái Học,Nguyen Thai Hoc Ward,nguyen_thai_hoc,132,"21.696469, 104.8719142"
04261,Đồng Tâm,Dong Tam,Phường Đồng Tâm,Dong Tam Ward,dong_tam,132,"21.721438, 104.9114743"
04264,Nguyễn Phúc,Nguyen Phuc,Phường Nguyễn Phúc,Nguyen Phuc Ward,nguyen_phuc,132,"21.7042266, 104.871068"
04267,Hồng Hà,Hong Ha,Phường Hồng Hà,Hong Ha Ward,hong_ha,132,"21.6994119, 104.8771191"
04270,Minh Bảo,Minh Bao,Xã Minh Bảo,Minh Bao Commune,minh_bao,132,
04273,Nam Cường,Nam Cuong,Phường Nam Cường,Nam Cuong Ward,nam_cuong,132,
04276,Tuy Lộc,Tuy Loc,Xã Tuy Lộc,Tuy Loc Commune,tuy_loc,132,
04279,Tân Thịnh,Tan Thinh,Xã Tân Thịnh,Tan Thinh Commune,tan_thinh,132,
04282,Pú Trạng,Pu Trang,Phường Pú Trạng,Pu Trang Ward,pu_trang,133,
04285,Trung Tâm,Trung Tam,Phường Trung Tâm,Trung Tam Ward,trung_tam,133,
04288,Tân An,Tan An,Phường Tân An,Tan An Ward,tan_an,133,"21.590039, 104.5201064"
04291,Cầu Thia,Cau Thia,Phường Cầu Thia,Cau Thia Ward,cau_thia,133,
04294,Nghĩa Lợi,Nghia Loi,Xã Nghĩa Lợi,Nghia Loi Commune,nghia_loi,133,"21.6023688, 104.5148098"
04297,Nghĩa Phúc,Nghia Phuc,Xã Nghĩa Phúc,Nghia Phuc Commune,nghia_phuc,133,
04300,Nghĩa An,Nghia An,Xã Nghĩa An,Nghia An Commune,nghia_an,133,"21.598698, 104.5129069"
04303,Yên Thế,Yen The,Thị trấn Yên Thế,Yen The Township,yen_the,135,"22.1133976, 104.7763652"
04306,Tân Phượng,Tan Phuong,Xã Tân Phượng,Tan Phuong Commune,tan_phuong,135,
04309,Lâm Thượng,Lam Thuong,Xã Lâm Thượng,Lam Thuong Commune,lam_thuong,135,"22.1645235, 104.6998174"
04312,Khánh Thiện,Khanh Thien,Xã Khánh Thiện,Khanh Thien Commune,khanh_thien,135,
04315,Minh Chuẩn,Minh Chuan,Xã Minh Chuẩn,Minh Chuan Commune,minh_chuan,135,
04318,Mai Sơn,Mai Son,Xã Mai Sơn,Mai Son Commune,mai_son,135,
04321,Khai Trung,Khai Trung,Xã Khai Trung,Khai Trung Commune,khai_trung,135,
04324,Mường Lai,Muong Lai,Xã Mường Lai,Muong Lai Commune,muong_lai,135,
04327,An Lạc,An Lac,Xã An Lạc,An Lac Commune,an_lac,135,"22.1720127, 104.593509"
04330,Minh Xuân,Minh Xuan,Xã Minh Xuân,Minh Xuan Commune,minh_xuan,135,
04333,Tô Mậu,To Mau,Xã Tô Mậu,To Mau Commune,to_mau,135,
04336,Tân Lĩnh,Tan Linh,Xã Tân Lĩnh,Tan Linh Commune,tan_linh,135,"22.1645235, 104.6998174"
04339,Yên Thắng,Yen Thang,Xã Yên Thắng,Yen Thang Commune,yen_thang,135,
04342,Khánh Hoà,Khanh Hoa,Xã Khánh Hoà,Khanh Hoa Commune,khanh_hoa,135,"22.1142921, 104.6608371"
04345,Vĩnh Lạc,Vinh Lac,Xã Vĩnh Lạc,Vinh Lac Commune,vinh_lac,135,
04348,Liễu Đô,Lieu Do,Xã Liễu Đô,Lieu Do Commune,lieu_do,135,"22.1116304, 104.765643"
04351,Động Quan,Dong Quan,Xã Động Quan,Dong Quan Commune,dong_quan,135,"22.0911947, 104.6722627"
04354,Tân Lập,Tan Lap,Xã Tân Lập,Tan Lap Commune,tan_lap,135,
04357,Minh Tiến,Minh Tien,Xã Minh Tiến,Minh Tien Commune,minh_tien,135,
04360,Trúc Lâu,Truc Lau,Xã Trúc Lâu,Truc Lau Commune,truc_lau,135,
04363,Phúc Lợi,Phuc Loi,Xã Phúc Lợi,Phuc Loi Commune,phuc_loi,135,"22.0282603, 104.7030598"
04366,Phan Thanh,Phan Thanh,Xã Phan Thanh,Phan Thanh Commune,phan_thanh,135,
04369,An Phú,An Phu,Xã An Phú,An Phu Commune,an_phu,135,
04372,Trung Tâm,Trung Tam,Xã Trung Tâm,Trung Tam Commune,trung_tam,135,"21.942423, 104.783088"
04375,Mậu A,Mau A,Thị trấn Mậu A,Mau A Township,mau_a,136,"21.8817539, 104.688475"
04378,Lang Thíp,Lang Thip,Xã Lang Thíp,Lang Thip Commune,lang_thip,136,"22.1196617, 104.4157038"
04381,Lâm Giang,Lam Giang,Xã Lâm Giang,Lam Giang Commune,lam_giang,136,"22.0186183, 104.5343132"
04384,Châu Quế Thượng,Chau Que Thuong,Xã Châu Quế Thượng,Chau Que Thuong Commune,chau_que_thuong,136,
04387,Châu Quế Hạ,Chau Que Ha,Xã Châu Quế Hạ,Chau Que Ha Commune,chau_que_ha,136,
04390,An Bình,An Binh,Xã An Bình,An Binh Commune,an_binh,136,"22.58616605, 120.49282700865129"
04393,Quang Minh,Quang Minh,Xã Quang Minh,Quang Minh Commune,quang_minh,136,
04396,Đông An,Dong An,Xã Đông An,Dong An Commune,dong_an,136,"23.7089148, 120.432483"
04399,Đông Cuông,Dong Cuong,Xã Đông Cuông,Dong Cuong Commune,dong_cuong,136,"21.9673079, 104.5974559"
